x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
-0.5496969,0.8111781,-0.40661466,1.5400515,1.0370934,-1.4081653,1.6877359,-0.5140022,0.8024664,-0.8689987,-2.0300694,-0.5536896,1.9520599,-3.5481436,0.0015559115,0.26466417,-0.25838837,-0.88363165,-0.07720721,-0.09714558,0.34016675,-0.32471582,1.5339088,-1.1405543,-0.8059464,0.12199201,-1.6783626,-0.12557562,0.03720641,-0.3991002,-0.94128627,1.5450602,-0.8013685,-1.7983304,1.5275763,0.6169676,1.4011668,0.62423915,2.306061,0.05013978,-0.91372985,-0.23697387,-1.1686628,-0.543233,-0.6693389,0.31312662,0.86145204,1.1730717,0.17747316,-0.2867976,-0.18237577,0.65517265,-0.41880885,0.53981024,1.4891363,0.18388057,0.012359117,-0.23292026,-0.4598172,-0.17468622,0.016379088,-0.645602,-0.33800608,-0.18690436,-0.27349886,-0.18260634,-0.4663746,1.1581916,0.49951455,-0.10457426,1.0749589,0.7525987,-0.47821143,-0.48105082,-0.85861796,-0.30829823,0.5407931,-0.6017931,-0.59154403,1.2357818
0.29504886,-0.4162873,-1.8297228,0.19409059,-1.5969985,-0.54455394,2.128102,-0.10624382,-0.30131605,-0.2104671,1.3718027,-1.5376788,0.6717145,-0.739469,0.48949152,0.91072655,-0.5695426,-0.17943841,0.76138854,0.18839425,0.30705398,0.004271784,1.7883857,-0.6590042,0.11282864,0.15292183,0.18040487,0.07177523,-0.6625228,-0.93505067,0.07402641,0.6023954,0.528176,-0.6418779,0.16934991,-0.22148429,-0.26763627,0.068308376,0.95843,0.690362,-0.69170004,0.3361095,0.41680726,-0.059864163,0.9061226,-0.45973828,-0.93790954,0.63257277,-0.20339245,-1.2924321,0.2854255,1.1288556,-0.18339212,0.9022243,0.7919037,-0.03537932,-0.37193406,-0.28372467,-1.0988206,-0.60030013,0.56509846,-0.64864457,0.29611748,1.0654514,0.33220467,-0.77014965,-0.14508682,0.55454445,-0.17748031,0.17266373,1.3834004,-0.07263258,-0.26941937,-0.13251106,-0.4280275,-0.22876017,-0.32882258,-0.12874614,-0.6472326,0.07518303
-0.1712504,0.9281356,1.099681,1.5034587,1.7369229,-0.23533995,4.5233393,0.8183265,1.7925189,1.0602145,0.29476404,0.6568942,0.13230102,-0.44169495,1.078683,-0.4980624,0.5495914,0.08603244,-1.3778466,0.6154957,1.9533341,1.4250503,3.055542,-0.21188337,1.419641,-0.8151924,-0.67373204,0.91760224,-0.7964625,-0.96247023,1.5721633,0.8531374,1.7719806,0.08969632,0.5383351,1.2952502,1.1692795,1.7751828,2.185496,-0.4663849,1.4851815,-1.28896,0.62087834,-1.0280426,0.28831777,-1.0797217,-0.85750616,1.9228165,0.1307698,-0.16008925,-1.1436018,0.6744416,0.47582775,0.036242824,0.77777404,0.4282398,-0.18290201,-0.2539679,-0.8524231,-0.14469762,-0.12531866,-0.36845356,-0.29951042,0.7752004,-0.5756611,-0.32455176,-0.11187892,0.31119236,-0.1453955,0.057863746,1.243202,0.18049361,-0.64170164,-0.4839118,0.23442861,-0.52384466,0.0021167765,-0.348767,-0.70488113,0.31606385
-0.07272912,1.1275791,0.3956057,1.2194885,-0.24381833,-0.12763745,1.5374842,0.22296618,-0.15748309,-0.22596686,1.7233435,-2.6392496,1.3233186,0.08983819,-0.11526229,0.5128888,-0.8910528,0.16952997,0.8882084,-0.031194774,0.54258245,0.16452493,1.7124068,-0.2912606,-0.5991268,0.5665418,-0.28341538,-0.11655237,-0.65156597,-0.55692333,-0.2640848,0.7752996,-0.2529105,0.15237942,0.82206374,1.3562263,2.1409485,0.027870635,0.6439393,0.8221512,0.3667324,-1.316943,-0.45447448,-0.66565263,1.4891099,0.20661186,0.039770123,2.3324034,1.4325097,-0.82284576,1.3146567,1.1247042,0.80168587,-0.1410496,2.648865,-0.41290054,0.8765732,-0.34426296,0.96113443,-0.52446425,1.1583827,-0.47711295,0.67520666,0.14331411,-1.7336512,-0.6261916,1.1503551,-0.39057714,1.2262597,0.4283578,1.6953337,-1.0255405,0.5014581,-0.51983345,-0.09692783,-1.5677696,0.79325736,0.06724784,0.2003659,1.2439848
-0.48976067,0.46124038,-0.64816546,0.650165,-0.13514149,-0.8217125,2.1936502,0.41946423,-0.20508592,-0.22167435,1.3837798,-0.2653078,1.466513,-0.51271176,-0.42943588,-1.1651787,0.70686483,-1.2093248,0.5481037,-0.016830549,-0.011525925,0.09409681,1.7825552,0.200909,-0.28827444,0.54708105,0.06393306,-0.8641834,0.2094456,-0.5520683,-0.94679576,0.15859061,-0.16613615,-0.057527933,0.18624794,0.28469473,0.4511673,0.13182272,1.7276236,0.3756989,-0.5193415,0.030118098,-0.1663821,0.06412974,0.18711796,-0.9790836,-0.37423638,-0.61574835,-0.08550752,-0.43088302,-0.044554304,0.7309074,-0.13720693,0.5398267,1.4194425,0.1268074,-0.19211352,-0.16754243,-0.48051327,-0.033492148,0.061217025,-0.88276106,-0.4623967,0.02701742,-0.37813234,-0.68986714,0.20167483,0.7947143,-0.3424175,0.017480139,1.4805938,0.20310614,-0.24027722,-0.13412869,0.44686663,-0.5141752,-0.0083125625,-0.09927328,-0.7384944,0.08131306
-0.5054432,-0.08445602,0.64285254,1.1373943,-0.49195632,-0.6512901,2.0153463,0.44529414,-0.411553,0.37329978,0.22550987,-0.18649793,0.50355405,-2.416275,-1.1592216,0.39417258,0.37068838,-0.37854812,0.389576,0.55731773,-0.26397946,0.22503214,2.33957,0.8133972,-0.0892546,-0.32985967,-0.0507309,-0.25538447,0.12587973,-0.75739455,-0.14612076,1.1816618,-0.3265688,0.53658414,0.46639585,0.11188345,0.20182629,0.21514697,1.6139677,0.7974113,-0.43009993,0.4995009,0.70261693,-0.25100324,1.2180516,0.047019914,-1.0699059,0.3615785,-0.16067831,0.0033536672,-0.7950133,1.147285,-0.35874194,0.11598567,1.3583745,0.5093358,0.12595771,-0.50146484,0.16794014,-0.7670744,-0.33504936,-0.82245696,-0.32599324,0.49291512,-0.71131,-0.49445343,0.03646321,0.2729419,-0.15258403,0.1926799,1.1677309,0.18151963,-0.5746137,-0.517763,0.107480064,-0.47178987,-0.04424972,-0.15269509,-0.45502743,0.3899099
-0.23241638,-0.5059472,0.41211325,1.7719191,0.38810697,-0.032772698,1.6292596,1.1375284,-0.06452564,-1.0362983,0.48620662,-0.41800198,0.47019133,-0.37758175,-0.5323842,-0.8383145,-0.38898402,-0.37619206,0.31065837,0.65381026,-0.021677159,0.019898405,1.894937,-0.4721153,-0.7875346,-0.45167163,-0.5112303,0.039486114,-0.6442902,-0.9525493,-0.030842073,0.3764781,0.6585077,-0.7095205,0.19587684,-0.48487464,1.6177093,0.47071567,1.4821523,1.0640926,1.0406922,-1.8696338,0.39300036,-2.3426914,0.8356358,0.16186626,-0.20322794,-0.40354615,-0.55757374,-0.14910518,0.062179986,1.2586133,-0.4956315,0.45284024,1.8212949,-0.16112602,-0.20153576,-0.25144082,0.020169869,-0.43241045,-0.5858177,-0.5224008,0.7772553,-0.1094627,-0.54739696,-0.38955808,0.14055392,0.6533997,-0.12637435,0.42704004,1.0037796,0.53555435,-0.4254898,-0.43715653,0.09024705,-0.60681957,0.22306132,-0.17208326,-0.6747998,0.1575362
1.8654366,-0.599165,1.0624274,0.47610486,-0.48928356,2.928622,1.9045231,1.1605775,0.68287987,0.7089613,-1.5449784,-1.9635099,1.8766078,-1.4396752,-0.082932465,0.3631105,-0.9018288,-1.0317165,-0.14894733,0.37214756,0.15233311,0.9391861,1.994458,0.19894588,-0.54808486,-0.222432,0.22556283,-0.6800407,-1.0453401,-0.27416065,0.57943135,1.1566098,-1.1483544,0.7730177,0.3314165,0.20751268,0.7385729,-0.21978095,1.5919765,0.28471366,-1.243906,0.76412386,-0.21300152,-0.31315005,0.3922061,-0.48973033,-0.1755478,0.80225134,0.20961761,-0.4965219,-0.09508396,0.9564493,-0.17795272,0.7297423,1.0448921,0.19384404,-0.34982595,-0.48039582,-0.26290697,-0.49076092,-0.32888508,-0.7258208,-0.4529315,0.2424554,0.3984852,0.5311244,-0.19424674,0.5651828,0.1609926,-0.5578518,1.2212781,-0.020922072,-0.24335955,0.7349771,0.81489176,-1.085044,0.12769486,-0.50788,-0.8833472,1.0069345
-0.48287982,-0.4742524,-0.023150733,1.864969,-0.10498399,1.0492048,1.9316028,0.79465526,-1.0531929,0.2998057,-0.15813018,-0.19829853,1.717029,0.40420002,-0.6290535,-0.90988076,-0.22497307,0.96477807,0.11308189,-0.28402102,0.6058119,1.0032105,1.2584454,-0.19728772,-0.8450184,1.0183352,-1.6723111,-0.94722307,0.9108692,0.08568388,1.1095171,-0.07899461,-0.52846634,0.039238255,0.49539325,0.12832052,0.66888976,-0.16708416,1.0735582,0.40076038,-0.50579065,0.32308322,-0.049607184,-0.4633797,0.97068024,-0.77738684,-0.783519,-0.44836318,-0.88514537,0.990384,0.5448671,0.96999717,0.81699955,0.39042702,0.7176978,0.14640601,-0.0053090286,-0.23637663,-0.4758281,-0.34169182,0.79629666,-1.4450839,0.011918678,0.79119116,-0.60900086,-0.6018372,0.32752863,0.16364332,-0.33139965,0.23334593,1.3982549,0.394565,-0.4588365,-0.2160658,0.08937527,-0.38783342,0.38656333,-0.35222715,-0.7435291,0.04655631
0.63174176,-0.6318291,-0.6074092,-0.17279994,-0.38271347,2.935926,3.157493,-2.281145,0.3144706,0.28419018,1.4037502,-0.050062392,0.8824825,-0.7416095,0.52129525,0.17690226,-0.6720027,0.5125714,-1.5627114,-0.6073646,2.1419265,0.60800934,2.1447022,-0.44053534,-0.6423952,-1.8866675,-0.46014538,0.0322637,0.12828115,0.8055577,-0.87693244,0.65661883,-0.002305245,0.5282868,-0.016643472,0.8167396,0.41894752,1.1398463,1.2258931,1.013248,-0.8126791,-0.1037946,1.2559674,-0.85975885,-0.53620464,-1.1291143,0.22348766,0.41506442,0.31449753,0.06933286,-1.124465,-0.5537817,1.6272807,2.0181572,1.333317,-0.8144871,0.7532129,-1.6716728,0.09983919,-1.5083257,-0.0043540075,-0.9649033,0.5388811,-1.1688101,0.30338618,-0.075814694,0.08304288,0.4516518,2.703924,2.0254328,0.8397222,-0.8339322,-1.3308986,-0.4659802,1.0984119,-0.9317084,-0.15859775,0.03198969,-0.41835338,-0.56471443
0.33704206,-1.7708026,1.0789701,-1.3456285,0.641028,2.4919846,1.9055598,2.0207036,-0.30424085,-2.501831,0.51551324,-3.6895573,0.73349524,-1.1205729,-0.5935479,0.7003458,-1.346311,-0.25211677,1.0221615,0.35655922,-0.119778976,0.5147478,1.7284423,0.5865247,-0.06314977,-0.9121213,-0.20716576,-0.5008886,0.29126006,-0.83499634,-0.69700944,0.4537083,-0.7692779,-1.721443,1.4882659,0.06279394,1.5282624,0.53131205,2.1048424,0.21837108,-0.544958,-0.6491895,-1.0994073,-0.7697175,-0.77204037,0.3725517,0.6840798,0.9555146,-0.050957847,-0.7284459,-0.321011,0.81681424,-0.09963238,0.19991705,1.3721734,-0.22330014,-0.2248772,-0.19384733,-0.38064635,-0.18610415,-0.13559559,-0.6565742,-0.53557193,0.4200608,-0.6672491,0.10889341,0.65906674,0.6923762,-0.40432513,-0.24225904,1.5740725,0.12117238,-0.24697714,-0.739384,-0.43897596,-1.3171518,0.23108943,-0.34239075,-0.28993422,0.04637357
-2.197316,-1.4351209,0.93469936,1.4268917,-0.8886112,0.013313096,1.5132428,-0.47596362,0.66020405,-1.3894835,0.2648961,-1.572334,0.83306557,-0.5931556,-0.8544087,0.4683893,-1.0556009,-0.4624325,0.80735165,0.8036474,0.13408592,0.07234058,1.4615437,-0.16933952,-0.020229891,0.025844023,-0.2640026,-0.42830315,-0.21321833,-0.72155416,-0.63485765,0.6833093,-0.68537945,0.0066799386,0.45781603,0.5892597,0.239802,0.52536875,1.3707893,0.385278,-0.60364145,-0.16765144,-0.046313215,0.5682483,0.94847107,-0.7760262,-1.0572252,0.2780379,0.29263765,-0.114800915,-0.24348792,0.45843732,-0.74310887,0.42631984,1.6933162,-0.17834212,0.18718484,-0.5332677,-0.6899794,-0.10868312,0.3022793,-0.86406255,-0.5521956,0.12945731,0.24813233,0.36538914,0.40594593,0.4230433,0.35138115,0.36283916,1.8521894,0.8034011,0.5003152,0.7148799,-0.07072081,-0.78563195,0.48271513,0.5460498,-1.5920695,1.1602476
-0.8831231,0.017101897,1.2429131,-0.7155656,1.0275443,0.75601304,4.034592,0.58011127,0.7620503,1.3806905,0.36495912,0.9805455,0.8996641,-1.7685798,1.8056209,-0.18745068,-0.56438226,-0.45836845,-1.2890867,-0.2979071,0.42368156,1.4504808,2.1857505,-0.77415496,-1.8281862,0.4453133,-0.8001865,-0.544866,1.1562976,-1.0278038,1.1445397,-0.5640677,-1.4988918,-0.4170513,0.19331984,0.6532245,0.8555253,-0.25502723,1.2441335,2.415523,-1.2557446,-0.36781326,1.2518191,-0.5880234,0.042159535,-1.1054238,0.6826264,0.36753815,0.1231466,-0.35125566,-0.5128021,0.77510315,0.020809002,-0.087114915,1.2685733,-0.3729467,-0.052110307,-0.14021769,-0.16681348,-0.2092462,-0.3969786,-0.87244415,-0.7081504,0.5545384,-0.6729119,-0.32129627,0.040366255,-0.083922006,-0.25320876,-0.2235928,1.6485198,0.25650746,-0.9893726,-0.4794675,0.026925016,-0.28701457,-0.03150851,-0.48044196,-0.4733028,0.05874672
-0.39104614,0.38416395,0.13404326,1.2239815,-0.86914563,0.119190045,1.4939461,-0.5904135,0.1537322,0.47112814,0.6528699,0.019581411,0.74733734,-1.4224628,-0.17554805,0.38609082,-1.3642725,-0.2953859,1.1820965,-0.07765223,0.28765434,-0.05067737,1.9475744,0.020582177,0.28683716,0.39021373,-0.6356644,-0.06112909,-0.44436717,-0.21781659,-0.28309816,0.6174016,0.10409231,0.021895649,0.26958832,0.12903659,0.37642846,0.72399455,1.5379014,0.34003603,-0.37939525,-0.39945891,-0.46277377,0.5434627,0.5218637,-0.6426542,-0.38766164,-0.43244854,1.524815,-0.81626165,0.9776521,0.7954252,0.79487497,0.11337937,2.345549,-0.6616249,0.8841002,-0.5092858,0.86698705,-0.35270754,1.0331341,-0.5637343,0.7224216,-0.15789896,-1.6765187,-0.6243687,1.2834202,-0.39978367,1.2984748,0.47148553,1.6789114,-1.0874972,0.42868415,-0.56014436,0.2300544,-1.4535136,0.51114035,0.14734215,0.24405836,0.9741407
-0.67066115,-0.42430717,1.5599252,1.0333699,-0.8646945,-0.1983189,1.5775005,0.08190093,0.88355035,-0.7042152,0.48474592,-0.43246397,1.1763933,-1.6150578,-0.006466066,-0.18785611,-0.6075256,-0.1708283,0.19962128,-1.0222974,2.48415,0.41216278,2.0638235,0.3804558,1.2877117,-0.0999134,1.227363,-0.7261328,1.4294263,-0.33711272,0.8427874,0.84538025,-0.41295433,-0.09812809,0.77826804,0.46375024,0.11492393,-0.03144417,1.3409756,0.41557056,-0.38371995,-0.10683616,-0.33830476,0.22584647,0.7875077,-1.1283283,-0.47145322,0.02498772,0.22981411,0.6899929,0.15662895,1.8268627,0.33834013,0.93724084,0.99351937,0.4038205,-0.07537498,0.9477122,-0.10969092,-1.0155599,1.1756555,-1.2438029,-0.14746502,0.9194355,-0.62186503,-0.5172332,-0.0152102085,0.42464393,-0.22423574,0.46900287,1.1294609,0.3857644,-0.3862144,-0.4023742,-0.078236364,-0.5087332,0.33630133,-0.32963523,-0.53029627,0.39661637
-1.1638207,-1.1195182,-0.4906381,0.8762468,1.8188697,0.045265473,1.8546981,-1.7670686,1.8713529,-1.1646708,0.25993884,-0.027703617,0.56501925,-0.87368244,0.91978544,1.868552,-1.5700271,-0.09385588,-0.15803562,1.6863692,1.8483533,1.2535083,2.1370037,-1.090962,0.963361,-0.3709471,-0.45380107,-0.6750121,1.8239737,0.08856088,-0.63015896,-1.9738482,-1.7695137,-1.89574,-0.11827131,0.26267946,2.0757852,-0.21150085,1.5404458,-1.1400516,0.039739534,0.15355432,1.1025171,-2.3723648,1.459248,-0.7909597,0.43303287,0.33362916,1.1224804,0.8682271,0.39260158,-0.75239706,1.4780209,0.53517777,2.5480084,-0.91257596,-1.506946,1.3110548,-1.3997055,-1.6833422,-0.13838656,-1.1148973,0.4358292,0.4710311,0.6299631,0.23531196,1.4013828,0.6034863,1.6836553,0.5901585,2.507176,0.9292971,-0.8648119,0.667259,0.27480972,-0.42129582,0.5021852,-0.62110907,1.6834856,1.0661291
-1.0985993,-0.1288987,-0.15733482,0.8259771,1.3947568,2.0821526,1.8170915,0.5729411,1.0193973,-1.6232178,-0.3681054,-0.66232,1.7602291,0.6761676,-0.86457384,2.468581,0.76389104,-0.49504754,1.0831401,-0.6545622,2.3296368,0.87334174,0.8261012,-0.14268681,-0.8329166,-1.1777011,-1.4145979,-0.21088305,1.8169073,-0.33119008,0.19033729,2.017271,-0.31207597,0.16823345,0.83951324,1.4824307,2.0224023,0.16621406,0.6283752,0.77720475,0.19000453,-1.3870997,-0.4232568,-0.7491803,1.4421877,0.3429744,0.042552575,2.352156,0.17066638,-0.43816414,1.4717007,0.25290045,0.89490235,1.5825758,1.5802011,0.051697493,2.1389146,-0.20897329,0.08658134,-1.4235317,-0.4975211,-0.24741668,-0.02436985,2.0599172,-0.56671953,-0.16777611,-0.18028384,0.28208023,-0.07657552,0.13246515,1.0301605,0.07129648,-0.5590198,-0.2840964,0.03883834,-0.5694647,0.5031995,-0.6216667,-0.8674029,0.40006366
-1.4319078,-0.9734786,-0.2701864,0.78231055,2.4207292,1.6692122,2.1255774,0.25061354,0.24506637,-0.553511,0.22738813,-0.5613727,2.276605,1.5964286,-0.90641207,2.0939264,-0.9178845,0.1339029,0.24372862,1.7847158,1.4769714,1.5086709,2.0707412,-0.94318044,1.1388279,-0.5984836,-0.6626052,-0.6875355,2.3009405,0.11874335,-0.8572519,-1.7288977,-1.1752125,-1.7622222,-0.238451,0.099713236,2.3331764,-0.06536449,1.3180249,-1.2388706,0.082039595,0.3207564,1.6422019,-2.031609,1.1646967,-0.75097615,0.19389576,0.5468768,-0.026272772,-0.5664377,1.4504879,0.16940893,1.073754,1.408084,1.6929036,0.17278679,2.1705837,-0.16267832,0.18674938,-1.323178,-0.48308876,-0.14262502,-0.13721818,1.9622204,-0.77023554,-1.9694219,0.6874225,0.1671175,2.7979455,-0.06256238,0.57100916,0.43112335,-0.3761139,0.44048277,-0.22784373,-1.4335706,0.8206073,-0.05547999,-2.601101,0.092642315
0.26433563,-0.65062916,0.08218882,1.4025285,-0.84284323,-0.0912807,1.2701339,0.17678058,0.18471894,0.73259723,-0.51519054,-0.9145744,1.2403797,-1.6556137,0.101409204,-0.14098838,-0.90442866,-0.013009351,0.55006903,0.47958475,6.589108e-05,1.0430871,1.5247993,-0.09200248,-0.0092376545,0.9850005,-0.5715278,-0.23415424,-0.1441434,-0.4978834,0.14690536,0.3982331,-0.21322046,0.055526037,0.017886361,0.615402,0.31767505,0.19567363,1.552794,0.2535697,-0.5269652,0.56721264,0.042477805,-0.15265541,0.26882407,-1.1010504,-0.2570855,-0.19765897,1.1354272,0.9080067,0.6106976,-0.7959042,1.8594357,0.5858644,2.5665817,-0.9674229,-1.4561722,1.2552736,-1.384037,-1.3414506,-0.19321574,-1.1204783,0.18951474,0.44514075,0.6351929,0.18920389,1.3858377,0.659507,1.7373632,0.5620932,2.4031878,0.9463151,-0.88683754,0.5975175,0.2729512,-0.43832898,0.43975276,-0.5277987,1.7196653,1.0031021
-1.004995,-1.1445642,-0.52210724,0.8220582,1.8177276,0.0189155,1.7724752,-1.9137475,1.8080696,-1.0057992,0.4776362,0.11436344,0.78437674,-1.0209718,0.9414139,1.6190767,0.7193802,-0.5492438,0.8646706,-0.62166345,2.557281,0.7772894,0.76595026,-0.058874648,-0.8530781,-1.0176804,-1.3106933,-0.21795864,1.5659025,-0.1788186,0.2370536,2.1621306,-0.32726604,0.040397026,0.6979994,1.5338216,2.1290452,0.15563975,0.6845915,0.81815904,0.1741538,-1.2733669,-0.41629556,-0.5233179,1.4159796,0.40116224,0.0057051014,2.4286606,-0.24611048,-0.28085506,0.048401676,0.62308425,0.06716866,0.18830714,1.3839568,-0.060394514,-0.5722223,-0.41633505,-0.55633587,-0.2648196,0.34611222,-0.8769907,-0.48968005,0.051446073,-0.5238568,-2.035124,0.54061514,-0.09903285,2.966,-0.32836187,0.47711515,0.35226902,-0.3126957,0.18627264,0.09382173,-1.4852216,0.9833453,-0.43552226,-2.449679,-0.06653569
-0.4151114,-0.9674989,0.5891011,1.4349415,2.3340971,0.03465579,1.9971924,-0.4978335,1.7084743,-1.5425189,0.674807,-0.32904547,0.16078599,-0.5770364,1.8030965,1.892188,1.3237034,-0.13093476,0.92044646,0.58472925,2.705093,0.7574698,0.5798482,-0.34779358,0.085559,-0.92445624,-1.4622283,-0.41453508,1.0103375,-0.53062004,0.8901476,1.9434941,-0.38841528,0.06813479,0.78705585,1.5664183,1.9346917,0.09433893,0.733702,0.726287,0.27400294,-1.4040613,-0.5353955,-0.6603424,1.4580523,0.35386714,0.08560091,2.3234332,0.45655847,-0.3404158,0.8995231,-0.060835514,1.1027337,1.5015243,1.16964,0.056004293,2.3527784,-0.08421077,-0.24764797,-1.7718312,-0.86676353,-0.0884873,0.39269707,1.431137,0.63469726,0.13586241,1.4637481,0.6131043,1.6690562,0.55633026,2.4134061,1.003257,-0.7896787,0.6567237,0.21417187,-0.5891105,0.49795055,-0.50283843,1.6897153,1.0248799
0.44088122,0.23773417,1.48051,0.2574925,1.0514847,-0.2635179,2.6105762,-0.61809635,2.9932292,-0.39591986,1.2695588,0.13289005,0.6447313,-1.2248769,0.59044015,2.502004,0.8175994,-0.56012666,0.97048074,-0.7879196,2.3681056,0.8507281,0.8711942,0.081241496,-0.77344185,-0.94513535,-1.4070148,-0.14729246,1.8856839,-0.3787525,0.1475477,2.045801,-0.195466,0.21233433,-0.04044857,1.2453705,1.8831687,-0.17376585,1.114681,0.9749673,0.7017231,-1.2114998,-0.17876717,-0.08499821,1.3264259,-0.0075258063,0.9239458,2.2778087,0.14423367,-0.5705515,1.4207885,0.26727462,0.96857977,1.4854623,1.5380256,0.19666062,2.0572894,-0.13147981,0.19433475,-1.2774724,-0.5559016,-0.2432729,-0.08554859,2.1215706,0.6512518,0.23316015,1.4829562,0.44134197,1.7234938,0.47460005,2.6388042,1.032162,-0.76127106,0.51900536,0.3765584,-0.3694858,0.56664056,-0.5999641,1.7291504,1.0805836
-0.12655771,0.007363461,-0.9423578,-1.1996244,2.961054,0.3292739,2.6032965,0.025130901,0.18892014,2.0901563,0.405557,-2.8866584,0.18117756,-1.0706637,-0.23575601,0.32156754,-0.8790263,-0.2797298,-0.10560672,-0.5866697,2.874482,0.33002403,1.5933827,0.29253224,1.1910785,0.30098164,0.9967572,-0.79959965,1.416103,-0.7669183,0.926867,0.8409285,0.5278067,-1.8322237,-1.3093014,-0.3722087,1.3650855,0.26919377,1.2860581,1.2913882,0.6733825,0.39243707,-1.0196315,-0.8415126,0.48847207,-0.08211963,-0.22502849,0.7575508,0.69554687,-0.62394166,-0.901787,0.09482608,2.0355725,-0.32701415,1.0900738,0.5633458,1.2189137,-0.6908682,-0.8332536,-0.71724176,0.19743223,-0.39351714,0.43364692,-0.5083354,-1.5728278,-0.43935224,0.95169747,-0.11351831,1.0860482,0.4499742,1.4119806,-0.8593947,0.5004134,-0.6364101,0.14842758,-1.2245144,0.8476769,0.20949478,0.20604004,1.0287138
-0.28642255,0.5014327,1.4521189,-0.68735945,1.2455055,-0.32651576,4.1588273,1.5331187,1.2158766,1.3677293,0.30182084,0.3835113,1.4712077,0.0023353419,0.5451543,0.11018965,0.31629854,-0.4550693,1.3592736,0.38679802,0.36192402,0.22714736,1.6900768,0.27195987,-0.9541004,0.043355856,-1.0069314,-1.1422596,-0.3209423,-0.32703707,0.90029323,-0.63543016,-0.07105244,-0.04640803,0.3137741,0.7085315,0.032210395,-0.22560601,1.192081,0.16909578,-1.2952274,-0.6129453,0.5487087,-1.2681037,-0.107625216,-0.7530965,-1.2620547,0.08566754,1.5081781,-0.7092898,1.193645,0.9254067,0.64551276,0.10985423,2.4347205,-0.56154716,0.89946556,-0.42685464,0.6955554,-0.5157879,1.124952,-0.56176585,0.787221,-0.22205472,0.86737865,-0.5480571,0.41287896,0.9290801,-0.37415686,0.03898093,1.2016873,0.17789644,-0.5062742,-0.34010637,0.49766892,-1.0753424,0.4530767,-0.48707014,-0.8095196,0.07095131
1.6581708,-1.2392442,-0.34342638,0.72403145,-0.13935828,-0.28107777,1.7404768,-1.7183801,-1.2656268,-1.6860844,0.08239809,-2.3712723,1.3267249,-0.4193446,0.5076008,-0.63250417,0.6762509,-0.5764901,1.0084314,-0.7827722,2.4700074,0.6035548,0.93266195,-0.15449692,-0.89047873,-1.147714,-1.2868007,-0.2453392,1.7305263,-0.18138376,0.20525818,2.0608182,-0.44332325,0.0016111644,0.92801344,1.5938005,2.042472,0.25280377,0.6935103,0.7272108,0.1997313,-1.3187647,-0.4866929,-0.6322575,1.5135378,0.45446253,-0.015564989,2.4100633,-0.028770203,0.67629516,-0.32169846,1.2724545,0.7227904,0.7552766,0.7949838,-0.0760604,-0.51437837,-1.1202995,-0.70280296,-0.1379452,-0.623807,-0.86108524,-0.44017482,0.65630376,-1.6664637,-0.5228421,1.1246717,-0.4083432,1.2271568,0.4817701,1.6217477,-1.1166959,0.36051175,-0.5754977,-0.1095989,-1.4856464,0.5197416,0.05289227,0.2346829,1.0779264
-0.13289022,0.1008618,2.3174798,1.1367407,2.377662,0.8761432,3.5624368,0.24534878,-0.5257044,1.5289296,0.22257566,0.76612157,0.72997636,-1.8084465,1.12754,-0.10038366,0.99197936,-1.0913185,0.09723353,-0.3279026,2.8820512,1.2068183,0.95377535,-0.10357611,-0.27026513,0.24406351,-0.08645411,-0.6861555,-0.59846866,-0.597525,-1.6841701,-0.35814363,-0.5075979,-0.68339926,0.050704964,0.6910369,0.024315296,-0.017074805,1.2132223,0.8877424,-0.40335792,0.612228,-0.17625786,0.065313935,0.43244722,-0.67167497,-0.5446489,0.04900911,1.3188164,-1.1651095,0.9330328,0.8479573,0.4855023,0.37290064,2.1179874,-0.8283436,0.48273546,-0.5604257,0.783112,-0.22697832,1.0984788,-0.5934009,0.4006589,-0.022225041,0.88405347,-0.42415866,0.14623834,1.1623858,-0.12770188,0.35894194,1.2900236,0.20734915,-0.04980589,-0.46534055,-0.1456146,-0.7578424,0.3727669,-0.47595838,-1.0177448,-0.57797194
